year,month,ProductId,unitPrice,unitsSold
2017,1,247,3.92,180
2017,1,248,21.09,341
2017,1,249,3.57,179
2017,1,250,2.5,41
2017,1,251,1.5,88
2017,1,252,0.21,302
2017,1,253,4.09,331
2017,1,254,0.63,259
2017,1,255,1.5,298
2017,1,256,1.42,10
2017,1,257,2.52,489
2017,1,258,1.33,131
2017,1,259,6.72,286
2017,1,260,5.16,166
2017,1,261,0.56,160
2017,1,262,1.16,101
2017,1,263,1.0,139
2017,1,265,2.98,179
2017,1,266,3.26,192
2017,1,267,2.94,192
2017,1,268,1.07,356
2017,1,269,2.87,206
2017,1,270,5.42,331
2017,1,271,2.68,96
2017,1,272,7.31,321
2017,1,274,4.97,54
2017,1,275,1.68,74
2017,1,276,4.02,311
2017,1,277,3.46,334
2017,1,278,0.75,97
2017,1,279,4.55,283
2017,1,280,3.08,361
2017,1,281,3.38,266
2017,1,282,1.98,300
2017,1,283,0.3,104
2017,1,284,0.37,383
2017,1,285,5.55,213
2017,1,286,4.9,70
2017,1,287,0.19,264
2017,1,288,5.84,312
2017,1,289,4.08,183
2017,1,290,0.32,215
2017,1,291,0.25,74
2017,1,292,3.76,354
2017,1,293,0.3,240
2017,1,294,0.91,126
2017,1,295,0.68,182
2017,1,296,3.03,63
2017,1,297,8.56,162
2017,1,299,4.17,292
2017,1,300,1.56,182
2017,1,301,5.86,222
2017,1,302,2.89,90
2017,1,303,7.07,323
2017,1,304,1.56,301
2017,1,305,0.33,368
2017,1,306,4.74,202
2017,1,307,4.13,327
2017,1,308,1.79,274
2017,1,309,0.19,66
2017,1,310,2.59,355
2017,1,311,3.83,297
2017,1,312,4.95,167
2017,1,313,4.76,177
2017,1,314,9.26,262
2017,1,315,0.16,128
2017,1,316,3.4,62
2017,1,317,7.05,40
2017,1,318,1.12,87
2017,1,319,3.89,204
2017,1,320,0.54,60
2017,1,321,0.7,83
2017,1,322,4.15,185
2017,1,323,2.42,144
2017,1,324,0.56,491
2017,1,325,4.39,98
2017,1,326,2.83,98
2017,1,327,6.51,224
2017,1,328,2.19,355
2017,1,329,3.62,294
2017,1,330,4.23,418
2017,1,331,2.13,85
2017,1,332,3.34,152
2017,1,333,1.8,252
2017,1,334,11.67,380
2017,1,335,1.1,312
2017,1,336,3.54,112
2017,1,337,9.19,382
2017,1,338,2.24,146
2017,1,339,1.77,142
2017,1,340,1.43,276
2017,1,341,0.39,329
2017,1,342,4.13,269
2017,1,343,2.35,23
2017,1,344,1.17,20
2017,1,345,0.7,216
2017,1,346,5.72,440
2017,1,347,0.49,119
2017,1,348,3.29,227
2017,1,349,0.67,192
2017,1,350,2.82,326
2017,1,351,0.51,219
2017,1,352,0.63,187
2017,1,353,5.08,44
2017,1,354,0.77,190
2017,1,355,3.68,189
2017,1,356,3.99,128
2017,1,357,6.0,401
2017,1,358,4.46,57
2017,1,359,3.32,101
2017,1,360,3.68,254
2017,1,361,1.52,184
2017,1,363,3.26,315
2017,1,364,3.32,327
2017,1,366,2.99,116
2017,1,367,15.54,59
2017,1,368,1.8,209
2017,1,369,4.22,64
2017,1,370,1.65,249
2017,1,371,6.41,394
2017,1,372,1.42,289
2017,1,373,1.14,223
2017,1,374,0.44,121
2017,1,375,5.29,234
2017,1,376,1.96,274
2017,1,377,2.83,136
2017,1,378,4.3,333
2017,1,379,0.82,267
2017,1,380,1.14,328
2017,1,381,1.31,95
2017,1,382,4.09,278
2017,1,383,1.28,204
2017,1,384,3.59,141
2017,1,385,1.43,356
2017,1,386,1.31,507
2017,1,387,2.03,104
2017,1,388,4.76,88
2017,1,389,0.3,248
2017,1,390,5.11,264
2017,1,391,2.1,306
2017,1,392,2.47,201
2017,1,393,0.73,367
2017,1,394,1.77,452
2017,1,395,1.68,162
2017,1,396,3.41,111
2017,1,397,2.52,113
2017,1,398,3.08,274
2017,1,399,11.92,207
2017,1,400,0.68,133
2017,1,401,1.84,32
2017,1,402,3.38,148
2017,1,403,1.33,368
2017,1,404,4.39,118
2017,1,405,3.68,257
2017,1,406,3.32,162
2017,1,407,4.08,238
2017,1,408,3.87,319
2017,1,409,1.82,155
2017,1,410,2.03,226
2017,1,411,1.08,16
2017,1,412,8.4,250
2017,1,413,3.59,340
2017,1,414,0.75,326
2017,1,415,2.89,41
2017,1,416,4.38,10
2017,1,417,3.73,296
2017,1,418,1.61,51
2017,1,419,2.22,37
2017,1,420,3.92,55
2017,1,421,2.01,188
2017,1,422,5.29,256
2017,1,423,1.77,273
2017,1,424,0.16,183
2017,1,425,2.66,201
2017,1,426,3.06,140
2017,1,427,4.08,148
2017,1,428,2.57,288
2017,1,429,7.93,127
2017,1,430,4.79,236
2017,1,431,3.01,342
2017,1,432,0.84,204
2017,1,433,2.85,242
2017,1,434,2.06,173
2017,1,435,5.13,159
2017,1,436,1.14,58
2017,1,437,1.24,176
2017,1,438,3.41,145
2017,1,439,5.18,294
2017,1,440,0.89,196
2017,1,441,1.68,358
2017,1,442,5.71,72
2017,1,443,0.73,268
2017,1,444,0.44,140
2017,1,445,7.1,261
2017,1,446,2.73,156
2017,1,447,2.82,229
2017,1,448,1.07,76
2017,1,449,4.02,112
2017,1,450,1.43,257
2017,1,451,2.38,211
2017,1,452,5.32,235
2017,1,453,4.97,112
2017,1,454,3.15,87
2017,1,455,3.6,115
2017,1,456,3.8,145
2017,1,457,3.57,91
2017,1,458,3.06,242
2017,1,459,0.61,100
2017,1,460,1.73,255
2017,1,461,4.85,47
2017,1,462,2.9,91
2017,1,463,0.16,86
2017,1,464,2.26,250
2017,1,465,4.3,139
2017,1,466,2.22,204
2017,1,467,0.89,144
2017,1,468,5.0,60
2017,1,469,0.81,246
2017,1,470,1.33,185
2017,1,471,0.04,123
2017,1,472,8.35,38
2017,1,473,7.75,255
2017,1,474,0.33,181
2017,1,475,2.78,299
2017,1,476,1.28,175
2017,1,477,1.43,95
2017,1,478,0.09,100
2017,1,479,1.05,343
2017,1,480,7.23,116
2017,1,481,0.88,229
2017,1,482,1.4,252
2017,1,483,2.17,433
2017,1,484,5.72,226
2017,1,485,3.92,99
2017,1,487,4.53,376
2017,1,488,0.63,131
2017,1,489,3.03,272
2017,1,490,1.94,58
2017,1,491,2.13,168
2017,1,492,2.99,145
2017,1,493,1.93,20
2017,1,494,2.08,147
2017,1,495,1.94,209
2017,1,496,2.27,189
2017,1,497,3.54,94
2017,1,498,0.96,216
2017,1,499,3.94,339
2017,1,500,0.19,302
2017,1,501,2.89,401
2017,1,502,5.14,94
2017,1,503,2.54,230
2017,1,504,1.14,380
2017,1,505,2.83,503
2017,1,506,7.95,267
2017,1,507,4.32,77
2017,1,508,3.43,211
2017,1,509,3.27,283
2017,1,510,1.87,261
2017,1,511,6.21,17
2017,1,512,2.24,171
2017,1,513,1.1,384
2017,1,514,1.35,165
2017,1,515,4.01,244
2017,1,516,0.6,150
2017,1,517,2.63,251
2017,1,518,0.88,287
2017,1,519,1.7,223
2017,1,520,3.52,253
2017,1,521,4.17,271
2017,1,522,1.1,76
2017,1,523,6.33,91
2017,1,524,2.35,121
2017,1,525,2.63,72
2017,1,526,0.28,120
2017,1,527,2.7,110
2017,1,528,0.91,278
2017,1,529,5.58,250
2017,1,530,6.58,384
2017,1,531,0.19,110
2017,1,532,4.29,363
2017,1,533,3.76,111
2017,1,534,0.86,186
2017,1,535,0.68,317
2017,1,536,7.1,314
2017,1,537,6.0,26
2017,1,538,2.57,151
2017,1,539,0.86,279
2017,1,540,0.16,244
2017,1,541,3.38,189
2017,1,542,1.93,149
2017,1,543,0.12,176
2017,1,544,0.14,226
2017,1,545,0.53,242
2017,1,546,3.03,117
2017,1,547,1.17,159
2017,1,548,9.47,345
2017,1,549,0.46,222
2017,1,550,6.05,231
2017,1,551,0.46,299
2017,1,552,3.52,234
2017,1,553,1.05,82
2017,1,554,4.22,77
2017,1,555,2.82,176
2017,1,556,4.76,377
2017,1,557,4.64,204
2017,1,558,5.71,225
2017,1,559,1.59,313
2017,1,560,2.57,151
2017,1,561,2.7,298
2017,1,563,10.41,46
2017,1,564,9.01,122
2017,1,565,2.31,385
2017,1,566,3.34,178
2017,1,567,1.68,146
2017,1,568,10.59,201
2017,1,569,0.25,350
2017,1,570,4.41,105
2017,1,571,3.06,250
2017,1,572,4.74,194
2017,1,573,4.23,194
2017,1,574,3.97,177
2017,1,575,3.06,64
2017,1,576,1.7,121
2017,1,577,4.17,275
2017,1,578,1.73,210
2017,1,579,1.89,251
2017,1,580,1.33,194
2017,1,581,0.33,258
2017,1,582,7.14,152
2017,1,583,1.89,332
2017,1,584,0.07,188
2017,1,585,3.68,340
2017,1,586,7.05,370
2017,1,587,4.08,48
2017,1,588,6.88,351
2017,1,589,0.25,498
2017,1,590,0.05,318
2017,1,591,6.98,259
2017,1,592,1.71,99
2017,1,593,3.82,121
2017,1,594,3.08,42
2017,1,595,2.92,244
2017,1,596,0.96,112
2017,1,597,2.35,273
2017,1,598,2.33,372
2017,1,599,3.9,328
2017,1,600,0.42,365
2017,1,601,0.75,69
2017,1,602,4.23,74
2017,1,603,3.46,149
2017,1,604,2.35,200
2017,1,605,1.61,179
2017,1,606,3.68,412
2017,1,607,0.95,40
2017,1,608,0.98,478
2017,1,609,6.09,157
2017,1,610,0.4,193
2017,1,611,2.9,225
2017,1,612,0.84,101
2017,1,613,1.14,110
2017,1,614,3.06,110
2017,1,615,12.01,380
2017,1,616,0.23,56
2017,1,617,0.91,283
2017,1,618,5.08,183
2017,1,619,8.28,255
2017,1,620,0.39,447
2017,1,621,6.09,322
2017,1,622,0.98,252
2017,1,623,1.43,193
2017,1,624,4.09,502
2017,1,625,0.68,131
2017,1,626,2.21,311
2017,1,627,1.45,303
2017,1,628,4.18,170
2017,1,629,3.94,231
2017,1,630,4.17,175
2017,1,631,4.71,377
2017,1,632,0.65,404
2017,1,633,0.26,131
2017,1,634,2.71,140
2017,1,635,1.21,194
2017,1,636,1.65,248
2017,1,637,5.3,186
2017,1,638,4.36,288
2017,1,639,2.9,763
2017,1,640,0.3,405
2017,1,641,5.5,88
2017,1,642,2.54,221
2017,1,643,5.67,350
2017,1,644,2.78,117
2017,1,645,2.5,407
2017,1,646,4.25,225
2017,1,647,0.21,369
2017,1,648,0.4,271
2017,1,649,5.88,265
2017,1,650,0.86,82
2017,1,651,1.79,73
2017,1,652,3.68,335
2017,1,653,1.63,209
2017,1,654,2.08,104
2017,1,655,0.19,296
2017,1,656,1.68,162
2017,1,657,4.11,304
2017,1,658,2.08,90
2017,1,659,1.05,69
2017,1,660,0.98,99
2017,1,661,4.23,346
2017,1,662,0.35,147
2017,1,663,4.5,413
2017,1,664,2.03,75
2017,1,665,3.43,329
2017,1,666,7.49,231
2017,1,667,8.82,105
2017,1,668,0.67,287
2017,1,669,3.17,241
2017,1,670,12.9,148
2017,1,671,0.04,101
2017,1,672,2.87,279
2017,1,673,3.94,172
2017,1,674,1.98,504
2017,1,675,8.49,154
2017,1,676,4.95,375
2017,1,677,4.25,154
2017,1,678,5.74,95
2017,1,679,3.75,191
2017,1,680,0.65,278
2017,1,681,6.46,86
2017,1,682,4.46,322
2017,1,683,1.66,60
2017,1,684,0.88,240
2017,1,685,2.35,105
2017,1,686,0.7,54
2017,1,687,0.33,271
2017,1,688,1.54,242
2017,1,689,0.88,343
2017,1,690,1.89,31
2017,1,691,0.21,168
2017,1,692,4.67,122
2017,1,693,1.07,340
2017,1,694,2.64,112
2017,1,695,0.89,612
2017,1,696,2.27,297
2017,1,697,0.72,123
2017,1,698,3.71,124
2017,1,699,3.38,341
2017,1,700,3.73,343
2017,1,701,0.81,114
2017,1,702,3.26,168
2017,1,703,2.55,264
2017,1,704,1.21,382
2017,1,705,3.68,121
2017,1,706,0.96,157
2017,1,707,0.26,319
2017,1,708,5.83,76
2017,1,709,0.26,245
2017,1,710,1.16,303
2017,1,711,8.4,107
2017,1,712,8.63,140
2017,1,713,2.43,337
2017,1,714,2.75,184
2017,1,715,1.7,113
2017,1,716,8.44,215
2017,1,717,3.34,36
2017,1,718,10.6,443
2017,1,719,1.63,197
2017,1,720,3.17,192
2017,1,721,6.84,231
2017,1,722,5.27,193
2017,1,723,5.46,414
2017,1,724,0.61,135
2017,1,725,5.83,244
2017,1,726,6.6,415
2017,1,727,2.78,229
2017,1,728,1.29,200
2017,1,729,5.21,231
2017,1,730,1.19,156
2017,1,731,0.95,78
2017,1,732,3.71,315
2017,1,733,2.66,274
2017,1,734,0.1,268
2017,1,735,0.16,186
2017,1,736,2.24,188
2017,1,737,1.5,305
2017,1,738,1.7,229
2017,1,739,2.27,142
2017,1,740,2.06,147
2017,1,741,1.71,169
2017,1,742,2.63,492
2017,1,743,1.94,128
2017,1,744,3.76,187
2017,1,745,1.54,26
2017,1,746,3.34,76
2017,1,747,13.63,140
2017,1,748,8.66,99
2017,1,749,6.89,173
2017,1,750,3.69,216
2017,1,751,5.13,153
2017,1,752,1.42,161
2017,1,753,0.73,325
2017,1,754,2.87,85
2017,1,755,4.17,41
2017,1,756,3.52,324
2017,1,757,5.62,145
2017,1,758,0.56,100
2017,1,759,0.47,277
2017,1,760,4.52,252
2017,1,761,1.17,213
2017,1,762,3.29,187
2017,1,763,0.4,16
2017,1,764,2.26,107
2017,1,765,0.32,144
2017,1,766,3.64,36
2017,1,767,5.21,244
2017,1,768,0.63,614
2017,1,769,7.19,335
2017,1,770,2.66,361
2017,1,771,0.47,111
2017,1,772,6.51,97
2017,1,773,3.22,135
2017,1,774,2.4,188
2017,1,775,1.85,369
2017,1,776,2.78,314
2017,1,777,4.73,233
2017,1,778,8.47,129
2017,1,779,4.02,112
2017,1,780,1.68,249
2017,1,781,2.24,75
2017,1,782,4.2,354
2017,1,783,5.84,409
2017,1,784,0.3,334
2017,1,785,3.99,108
2017,1,786,0.16,340
2017,1,787,1.36,128
2017,1,788,2.03,23
2017,1,789,2.85,128
2017,1,790,3.31,238
2017,1,791,0.86,205
2017,1,792,9.61,145
2017,1,793,0.91,355
2017,1,794,1.0,289
2017,1,795,5.76,184
2017,1,796,3.92,201
2017,1,797,0.61,187
2017,1,798,7.17,313
2017,1,799,3.36,409
2017,1,800,4.67,200
2017,1,801,4.66,122
2017,1,802,1.71,250
2017,1,803,5.57,274
2017,1,804,1.82,163
2017,1,805,14.68,281
2017,1,806,4.46,126
2017,1,807,1.82,268
2017,1,808,5.18,208
2017,1,809,1.61,280
2017,1,810,0.77,218
2017,1,811,3.85,450
2017,1,812,0.23,352
2017,1,813,2.71,241
2017,1,814,3.62,135
2017,1,815,1.21,99
2017,1,816,4.29,189
2017,1,817,0.18,95
2017,1,818,3.75,174
2017,1,819,1.38,49
2017,1,820,6.48,106
2017,1,821,2.57,272
2017,1,822,1.93,155
2017,1,823,7.0,297
2017,1,824,1.85,500
2017,1,825,2.54,63
2017,1,826,6.32,282
2017,1,827,1.89,224
2017,1,829,3.92,81
2017,1,830,3.9,305
2017,1,831,2.5,465
2017,1,832,9.08,135
2017,1,833,2.85,129
2017,1,834,0.14,231
2017,1,835,1.26,229
2017,1,836,0.95,292
2017,1,837,2.4,153
2017,1,838,2.27,280
2017,1,839,2.17,364
2017,1,840,0.56,193
2017,1,841,3.52,79
2017,1,842,10.41,216
2017,1,843,6.72,343
2017,1,844,4.46,4
2017,1,845,14.93,226
2017,1,846,9.21,180
2017,1,847,3.68,155
2017,1,848,3.34,267
2017,1,849,2.36,170
2017,1,850,0.47,126
2017,1,851,8.68,267
2017,1,852,10.96,134
2017,1,853,2.68,121
2017,1,854,1.47,306
2017,1,855,2.82,216
2017,1,856,4.52,114
2017,1,857,3.9,131
2017,1,858,0.49,346
2017,1,859,0.6,77
2017,1,860,2.66,266
2017,1,861,2.21,300
2017,1,862,1.93,75
2017,1,863,10.15,412
2017,1,864,7.98,47
2017,1,865,0.53,12
2017,1,866,2.98,362
2017,1,867,3.26,416
2017,1,868,2.06,241
2017,1,869,4.71,43
2017,1,870,0.93,60
2017,1,871,2.15,128
2017,1,872,2.71,270
2017,1,873,3.94,331
2017,1,874,4.83,82
2017,1,875,1.05,250
2017,1,876,3.62,128
2017,1,877,1.57,105
2017,1,878,5.37,256
2017,1,879,4.39,151
2017,1,880,5.51,146
2017,1,881,3.1,65
2017,1,882,2.22,9
2017,1,883,7.37,218
2017,1,884,1.79,55
2017,1,885,21.16,127
2017,1,886,1.24,105
2017,1,888,1.59,331
2017,1,889,4.06,91
2017,1,890,1.08,206
2017,1,891,10.34,121
2017,1,892,0.4,238
2017,1,893,1.19,102
2017,1,894,0.65,315
2017,1,895,0.04,156
2017,1,896,3.19,281
2017,1,897,5.14,143
2017,1,898,0.63,160
2017,1,899,1.08,28
2017,1,900,5.06,286
2017,1,901,3.46,91
2017,1,902,3.2,258
2017,1,903,0.12,103
2017,1,904,1.01,60
2017,1,905,1.63,372
2017,1,906,1.24,234
2017,1,907,5.77,259
2017,1,908,2.03,356
2017,1,909,3.29,144
2017,1,910,4.5,271
2017,1,911,1.17,192
2017,1,912,0.32,143
2017,1,913,7.38,342
2017,1,914,0.23,657
2017,1,915,0.37,89
2017,1,916,4.97,155
2017,1,917,3.31,289
2017,1,918,2.36,108
2017,1,919,2.55,229
2017,1,920,3.62,95
2017,1,921,6.18,145
2017,1,922,0.79,98
2017,1,923,5.16,188
2017,1,924,3.6,41
2017,1,925,5.13,284
2017,1,926,2.73,316
2017,1,927,2.87,166
2017,1,928,4.95,198
2017,1,929,3.03,70
2017,1,930,4.29,184
2017,1,931,4.88,108
2017,1,932,1.96,244
2017,1,933,1.87,45
2017,1,934,3.4,616
2017,1,935,1.38,283
2017,1,936,0.79,319
2017,1,937,3.66,193
2017,1,938,1.5,122
2017,1,939,3.19,151
2017,1,940,4.85,322
2017,1,941,6.54,115
2017,1,942,3.52,316
2017,1,943,3.08,141
2017,1,944,4.52,264
2017,1,945,1.56,134
2017,1,946,2.08,50
2017,1,947,3.34,172
2017,1,948,1.31,240
2017,1,949,4.83,289
2017,1,950,6.93,308
2017,1,951,2.52,289
2017,1,952,0.25,41
2017,1,953,1.07,156
2017,1,954,3.55,30
2017,1,955,1.65,300
2017,1,956,2.57,266
2017,1,957,4.27,64
2017,1,958,1.22,190
2017,1,959,3.57,340
2017,1,960,3.82,121
2017,1,961,1.29,306
2017,1,962,2.1,197
2017,1,963,3.03,223
2017,1,964,3.69,120
2017,1,965,0.16,120
2017,1,966,5.46,293
2017,1,967,3.4,57
2017,1,968,2.21,315
2017,1,969,2.98,102
2017,1,970,2.7,174
2017,1,971,1.19,184
2017,1,972,1.59,167
2017,1,973,1.59,116
2017,1,974,1.19,170
2017,1,975,7.79,125
2017,1,976,13.63,111
2017,1,977,2.19,214
2017,1,978,6.21,368
2017,1,979,0.47,216
2017,1,980,2.19,84
2017,1,981,1.87,101
2017,1,982,2.35,242
2017,1,983,7.12,213
2017,1,984,2.19,347
2017,1,985,2.68,99
2017,1,986,1.91,136
2017,1,987,2.92,298
2017,1,988,0.04,364
2017,1,989,3.71,172
2017,1,990,2.15,290
2017,1,991,1.91,286
2017,1,992,4.74,119
2017,1,993,2.5,46
2017,1,994,1.82,447
2017,1,995,7.3,299
2017,1,996,1.73,128
2017,1,997,2.54,130
2017,1,998,3.15,112
2017,1,999,0.72,239
2017,1,1000,7.73,330
2017,2,1,2.19,128
2017,2,2,5.23,94
2017,2,3,0.3,35
2017,2,4,9.24,402
2017,2,5,1.36,85
2017,2,6,0.65,280
2017,2,7,2.71,98
2017,2,8,2.61,220
2017,2,9,4.08,580
2017,2,10,0.18,64
2017,2,11,1.54,189
2017,2,12,5.14,307
2017,2,13,2.13,12
2017,2,14,2.66,155
2017,2,15,10.08,171
2017,2,16,1.84,85
2017,2,17,0.6,252
2017,2,18,1.8,121
2017,2,19,0.25,193
2017,2,21,4.29,181
2017,2,22,2.73,430
2017,2,23,0.75,15
2017,2,24,3.13,263
2017,2,25,8.45,66
2017,2,26,0.63,357
2017,2,27,1.03,184
2017,2,28,0.61,255
2017,2,29,4.39,174
2017,2,30,3.85,218
2017,2,31,1.68,189
2017,2,32,4.45,157
2017,2,33,3.22,144
2017,2,34,3.97,192
2017,2,35,3.89,169
2017,2,36,4.23,123
2017,2,37,1.54,141
2017,2,38,2.15,269
2017,2,39,12.39,218
2017,2,40,7.4,87
2017,2,41,1.38,187
2017,2,42,7.42,241
2017,2,43,2.82,81
2017,2,44,2.38,97
2017,2,45,5.6,102
2017,2,46,3.52,231
2017,2,47,5.71,3
2017,2,48,1.65,105
2017,2,49,0.93,93
2017,2,50,4.13,212
2017,2,51,3.82,160
2017,2,52,10.59,166
2017,2,53,3.08,408
2017,2,54,3.94,240
2017,2,55,4.48,197
2017,2,56,6.98,110
2017,2,57,1.05,38
2017,2,58,2.12,2
2017,2,59,3.08,101
2017,2,60,3.17,4
2017,2,61,4.41,139
2017,2,62,3.66,153
2017,2,63,6.09,198
2017,2,64,2.29,226
2017,2,65,1.82,67
2017,2,66,1.36,223
2017,2,67,11.16,574
2017,2,68,3.97,91
2017,2,69,3.73,175
2017,2,70,0.47,106
2017,2,71,9.61,236
2017,2,72,2.89,447
2017,2,73,5.2,12
2017,2,74,0.89,34
2017,2,75,5.67,46
2017,2,76,0.28,288
2017,2,77,7.07,4
2017,2,78,3.26,156
2017,2,79,3.68,470
2017,2,80,5.04,11
2017,2,81,4.23,146
2017,2,82,0.98,367
2017,2,83,2.12,178
2017,2,84,3.68,118
2017,2,85,3.92,110
2017,2,86,0.07,211
